,Category,Text
541,iot_hue_lightoff,por favor apague las luces en la sala de estar
542,iot_hue_lightoff,apaga una luz del porche
543,iot_hue_lightoff,por favor apaga la luz
544,iot_hue_lightoff,apaga la lampara
545,iot_hue_lightoff,control de luces apaga las luces de la habitación
546,iot_hue_lightoff,apaga la luz en la habitación
547,iot_hue_lightoff,apaga la luz en la cocina
548,iot_hue_lightoff,cambia la luz a apagado en el cuarto
549,iot_hue_lightoff,apaga las luces de mi habitación
550,iot_hue_lightoff,por favor apaga las luces en este cuarto
551,iot_hue_lightoff,por favor apaga las luces
552,iot_hue_lightoff,apaga la luz de este cuarto
553,iot_hue_lightoff,apaga las luces en la cocina
554,iot_hue_lightoff,apaga las luces en el dormitorio
555,iot_hue_lightoff,por favor apaga la luz del baño
556,iot_hue_lightoff,apaga las luces del salón
557,iot_hue_lightoff,apaga la luz de la izquierda
558,iot_hue_lightoff,apaga las luces en el salón
559,iot_hue_lightoff,tiempo restringido
560,iot_hue_lightoff,todas las luces deben de estar apagadas durante el dia
561,iot_hue_lightoff,apaga todas las luces durante el dia
562,iot_hue_lightoff,durante el día todas las luces deben estar apagadas
563,iot_hue_lightoff,por favor apague solo la luz del lado derecho
564,iot_hue_lightoff,apaga las luces del baño de arriba
565,iot_hue_lightoff,quiero que la luz de la cocina se apague
566,iot_hue_lightoff,apagar todas las luces a la derecha
567,iot_hue_lightoff,por favor apaga la cocina
568,iot_hue_lightoff,apaga la luz del dormitorio
569,iot_hue_lightoff,apaga la luz del salón
570,iot_hue_lightoff,cambia la luz de la terraza a apagado
571,iot_hue_lightoff,apaga la luz
572,iot_hue_lightoff,apaga la luz principal
573,iot_hue_lightoff,apagar la luz del vestíbulo
574,iot_hue_lightoff,apaga la luz del garaje
575,iot_hue_lightoff,no necesito luz
576,iot_hue_lightoff,no necesito las luces
577,iot_hue_lightoff,apaga las luces de la sala
578,iot_hue_lightoff,apaga las luces de la habitacion
579,iot_hue_lightoff,apaga la luz de mi habitación por favor
580,iot_hue_lightoff,necesito que apagues la luz de mi cuarto
581,iot_hue_lightoff,puedes apagar la luz de mi cuarto
582,iot_hue_lightoff,apaga la luz de la cocina
583,iot_hue_lightoff,luz de la cocina fuera
584,iot_hue_lightoff,por favor apaga la luz de la cocina por mí
585,iot_hue_lightoff,puedes apagar la luz de la cocina por mí
586,iot_hue_lightoff,apaga la luz del baño
587,iot_hue_lightoff,apaga la luz del salon
588,iot_hue_lightoff,apaga las luces
589,iot_hue_lightoff,apaga las luces
590,iot_hue_lightoff,apaga las luces ahora
591,iot_hue_lightoff,puedes por favor apagar las luces
592,iot_hue_lightoff,apaga las luces de la cocina por favor
593,iot_hue_lightoff,por favor apaga la luz del porche
594,iot_hue_lightoff,apaga las luces del salon
595,iot_hue_lightoff,apaga las luces de la cocina
596,iot_hue_lightoff,apaga las luces en el cuarto
597,iot_hue_lightoff,apagar las luces de la cocina
598,iot_hue_lightoff,por favor apaga todas las luces de la casa
599,iot_hue_lightoff,apaga la lampara inteligente en la despensa
600,iot_hue_lightoff,alexa apaga la lámpara de la sala
601,iot_hue_lightoff,apaga la lámpara en el salón
602,iot_hue_lightoff,apaga las luces de la oficina
603,iot_hue_lightoff,luces de oficina apagadas
604,iot_hue_lightoff,apaga las luces
605,iot_hue_lightoff,apagar las luces del dormitorio de los niños por favor luego cambiar las luces de mi cuarto a rojo
606,iot_hue_lightoff,apaga una luz en mi dormitorio
607,iot_hue_lightoff,puedes apagar una de mis luces en mi baño
608,iot_hue_lightoff,apaga las luces en la cocina
609,iot_hue_lightoff,puedes apagar las luces de mi baño
610,iot_hue_lightoff,apaga las luces de mi habitación
611,iot_hue_lightoff,por favor apaga todas las luces de la casa
612,iot_hue_lightoff,apaga las luces en esta habitación por favor
613,iot_hue_lightoff,luces de esta habitación se apaga
614,iot_hue_lightoff,apaga las luces del cuarto ahora
615,iot_hue_lightoff,apaga las luces de la casa
616,iot_hue_lightoff,por favor apaga las luces del dormitorio
617,iot_hue_lightoff,apaga las luces de la cocina
618,iot_hue_lightoff,apaga las luces en todos los baños
619,iot_hue_lightoff,por favor apaga todas las luces fuera
620,iot_hue_lightoff,por favor apaga las luces de mi patio
621,iot_hue_lightoff,por favor apaga las luces del dormitorio
622,iot_hue_lightoff,por favor apaga todas las luces de mi casa
623,iot_hue_lightoff,apaga la luz
624,iot_hue_lightoff,buenas noches
625,iot_hue_lightoff,quiero dormir
626,iot_hue_lightoff,apaga las luces del baño
627,iot_hue_lightoff,apaga las luces en el cuarto de los invitados
628,iot_hue_lightoff,apaga las luces
629,iot_hue_lightoff,apaga las luces en el salón
630,iot_hue_lightoff,puedes apagar las luces
631,iot_hue_lightoff,sandle
632,iot_hue_lightoff,luces apagadas en el salón
633,iot_hue_lightoff,apaga las luce de mi habitación
634,iot_hue_lightoff,apaga las luces del salon
635,iot_hue_lightoff,por favor apaga las luces de la cocina
636,iot_hue_lightoff,puedes apagar la lámpara de mi cuarto
637,iot_hue_lightoff,por favor apaga la lámpara
638,iot_hue_lightoff,apaga las luces de mi cuarto
639,iot_hue_lightoff,apaga todas las luces
640,iot_hue_lightoff,apaga las luces de mi habitación
641,iot_hue_lightoff,apaga las luces ahora
642,iot_hue_lightoff,apaga las luces de la habitación ahora
643,iot_hue_lightoff,apaga las luces de la habitación en diez segundos
644,iot_hue_lightoff,apaga las luces de mi habitación por favor
645,iot_hue_lightoff,puedes apaga las luces de mi habitación
646,iot_hue_lightoff,habitacion dos apaga las luces
647,iot_hue_lightoff,olly hay demasiada luz aquí puedes apagar una luz
648,iot_hue_lightoff,apagar las luces de la cocina
649,iot_hue_lightoff,apaga las luces
650,iot_hue_lightoff,dame oscuridad
651,iot_hue_lightoff,por favor apaga la luz central del cuarto
652,iot_hue_lightoff,por favor apaga la luz del lado derecho
653,iot_hue_lightoff,apaga la luz
654,iot_hue_lightoff,apaga la luz más cercana
655,iot_hue_lightoff,apaga las luces de la cocina
656,iot_hue_lightoff,apaga todas las luces
657,iot_hue_lightoff,apaga las luces
658,iot_hue_lightoff,apaga la luz de la habitación
659,iot_hue_lightoff,apaga la lámpara de la habitación
660,iot_hue_lightoff,apaga la lampara de mi mesa
661,iot_hue_lightoff,apaga las luces del baño
662,iot_hue_lightoff,apaga las luces de la cocina
663,iot_hue_lightoff,apaga todas las luces excepto las de la sala de estar
664,iot_hue_lightoff,las luces se apagan
665,iot_hue_lightoff,apaga luces
666,iot_hue_lightoff,apaga la luz del cuarto
667,iot_hue_lightoff,por favor apaga las luces
668,iot_hue_lightoff,apaga las luces por favor
669,iot_hue_lightoff,apaga la luz
670,iot_hue_lightoff,apagar
671,iot_hue_lightoff,no luces
672,iot_hue_lightoff,apaga las luces
673,iot_hue_lightoff,por favor apaga la luz
674,iot_hue_lightoff,podrías apagar la luz
675,iot_hue_lightoff,apaga la luz por favor
676,iot_hue_lightoff,quiero que la luz se apague
677,iot_hue_lightoff,puedes asegurarte de que la luz de la cocina esté apagada
678,iot_hue_lightoff,apaga la luz del dormitorio
679,iot_hue_lightoff,olly apaga las luces en la habitación
680,iot_hue_lightoff,apague las luces
681,iot_hue_lightoff,apaga las luces en mi baño
682,iot_hue_lightoff,apaga las luces del baño
683,iot_hue_lightoff,apaga las luces del cuarto
684,iot_hue_lightoff,apaga las luces
685,iot_hue_lightoff,por favor apaga las luces
686,iot_hue_lightoff,apaga la luz del salon
687,iot_hue_lightoff,puedes apagar la luz
688,iot_hue_lightoff,por favor apaga la luz en la habitación de mi hijo
689,iot_hue_lightoff,apaga las lamparas
690,iot_hue_lightoff,apagar todas las luces
691,iot_hue_lightoff,apagar el comedor
692,iot_hue_lightoff,apagar el dormitorio principal
693,iot_hue_lightoff,me voy a dormir ahora
694,iot_hue_lightoff,apaga la luz de la cocina
695,iot_hue_lightoff,apaga las luces ahora
696,iot_hue_lightoff,apaga la luz del cobertizo
697,iot_hue_lightoff,apaga la luz del porche
698,iot_hue_lightoff,apaga las luces
699,iot_hue_lightoff,apaga las luces
700,iot_hue_lightoff,suspender el uso de luces
701,iot_hue_lightoff,apaga las luces de la oficina
702,iot_hue_lightoff,apaga las luces
703,iot_hue_lightoff,apaga las luces de mi cuarto
704,iot_hue_lightoff,no hay luces en la cocina
705,iot_hue_lightoff,baja las luces a la mitad
706,iot_hue_lightoff,por favor apaga las luces en el patio
707,iot_hue_lightoff,apaga la luz del baño por favor
708,iot_hue_lightoff,puedes hacer que se apaguen las luces
709,iot_hue_lightoff,apaga las luces de la cocina
710,iot_hue_lightoff,apaga la luz del techo
711,iot_hue_lightoff,apaga las luces en la cocina
712,iot_hue_lightoff,apaga las luces
713,iot_hue_lightoff,dejar de operar luces
714,iot_hue_lightoff,apaga la luz en el salón
715,iot_hue_lightoff,olly apaga la luz en el salon
716,iot_hue_lightoff,sis por favor apaga las luces en el baño
717,iot_hue_lightoff,por favor apaga las luces
718,iot_hue_lightoff,hey olly apaga la luz por favor
719,iot_hue_lightoff,deje la luz encendida en el garage
720,iot_hue_lightoff,apaga la luz del porche
721,iot_hue_lightoff,apaga la luz de mi habitación a las nueve y media p. m.
722,iot_hue_lighton,y la luz comenzó
723,iot_hue_lighton,está horriblemente oscuro aquí
724,iot_hue_lighton,olly está demasiado oscuro no me puedo ver ni las manos
725,iot_hue_lighton,apagar las luces
726,iot_hue_lighton,enciende las luces
727,iot_hue_lighton,enciende las luces del pasillo
728,iot_hue_lighton,enciende todas las luces de arriba
729,iot_hue_lighton,pon las luces de discoteca
730,iot_hue_lighton,enciende todas las luces
731,iot_hue_lighton,enciende las luces más brillantes
732,iot_hue_lighton,está oscuro en el salon
733,iot_hue_lighton,enciende la lámpara
734,iot_hue_lighton,puedes poner las luces en el ajuste alto
735,iot_hue_lighton,por favor enciende las luces de mi casa
736,iot_hue_lighton,está oscuro
737,iot_hue_lighton,luces del techo encendidas por favor
738,iot_hue_lighton,enciende la luz de la esquina
739,iot_hue_lighton,enciende todas las luces
740,iot_hue_lighton,por favor enciende las luces
741,iot_hue_lighton,alexa por favor enciende las luces
742,iot_hue_lighton,enciende las luces
743,iot_hue_lighton,no veo nada
744,iot_hue_lighton,y la oscuridad ha caído
745,iot_hue_lighton,enciende las luces de la cocina
746,iot_hue_lighton,por favor enciende las luces de mi terraza
747,iot_hue_lightdim,olly baja las luces en la sala
748,iot_hue_lightdim,atenua las luces en la cocina olly
749,iot_hue_lightdim,baja las luces de la cocina
750,iot_hue_lightdim,baja el brillo
751,iot_hue_lightdim,reducir brillo
752,iot_hue_lightdim,baja brillo
753,iot_hue_lightdim,baja las luces
754,iot_hue_lightdim,olly baja las luces
755,iot_hue_lightdim,apaga las luces
756,iot_hue_lightdim,necesito apaga las luces
757,iot_hue_lightdim,reduce el brillo
758,iot_hue_lightdim,quiero las luces menos brillante
759,iot_hue_lightdim,por favor luces menos brillantes
760,iot_hue_lightdim,atenua luces
761,iot_hue_lightdim,baja las luces un poco
762,iot_hue_lightdim,baja las luces un poco más
763,iot_hue_lightdim,atenúa las luces por favor
764,iot_hue_lightdim,por favor baja las luces
765,iot_hue_lightdim,es demasiado brillante aquí atenúa las luces
766,iot_hue_lightdim,atenuar las luces del salón
767,iot_hue_lightdim,apaga las luces en el salón
768,iot_hue_lightdim,por favor baja las luces de techo
769,iot_hue_lightdim,puedes apagar las luces en un veinte por ciento
770,iot_hue_lightdim,sistema por favor baja las luces a azúl opaco
771,iot_hue_lightdim,apaga las luces
772,iot_hue_lightdim,baja las luces
773,iot_hue_lightdim,minimiza las luces
774,iot_hue_lightdim,período la luz debe estar en penumbra
775,iot_hue_lightdim,baje la luz del pasillo por ciento
776,iot_hue_lightdim,atenúa la luz del jardín a la mitad
777,iot_hue_lightdim,está demasiado brillante aqui
778,iot_hue_lightdim,me encantaría tener menos luz en el cuarto
779,iot_hue_lightdim,baja las luces a cuarenta por ciento
780,iot_hue_lightdim,atenuar las luces en el baño
781,iot_hue_lightdim,hay demasiada luz
782,iot_hue_lightdim,baja el nivel de la luz en mi casa
783,iot_hue_lightdim,bajar las luces a siete
784,iot_hue_lightdim,alexa baja las luces
785,iot_hue_lightdim,reduce la potencia de la luz
786,iot_hue_lightdim,baja el poder de la luz
787,iot_hue_lightdim,es hora de bajar las luces de la cocina
788,iot_hue_lightdim,baja las luces de la casa
789,iot_hue_lightdim,baja las luces en el salon
790,iot_hue_lightdim,baja las luces un poco
791,iot_hue_lightdim,reduce brillo de las luces
792,iot_hue_lightdim,sombra más clara en las luces por favor
793,iot_hue_lightdim,baja el brillo de las luces
794,iot_hue_lightdim,estas luces están muy brillantes por fabor bájalas
795,iot_hue_lightdim,baja las luces por favor
796,iot_hue_lightdim,baja las luces del salón
797,iot_hue_lightdim,baja las luces
798,iot_hue_lightdim,baja las luces de mi cuarto
799,iot_hue_lightdim,baja las luces en mi salon
800,iot_hue_lightdim,olly luces más oscuras por favor
801,iot_hue_lightdim,luces más oscuras por favor
802,iot_hue_lightdim,por favor atenúe las luces de los dormitorios
803,iot_hue_lightdim,haz que las luces sean menos brillantes
804,iot_hue_lightdim,por favor oscurece las luces
805,iot_hue_lightdim,bajar las luces ahora
806,iot_hue_lightdim,quiero que la habitación esté menos brillante
807,iot_hue_lightdim,por favor apaga las luces
